Start Time,Request Type,Latency (ms),Response Code
1701762006072,DISLIKE,27,200
1701762006081,LIKE,42,200
1701762006090,DISLIKE,43,200
1701762006090,DISLIKE,43,200
1701762006090,DISLIKE,43,200
1701762006090,LIKE,45,200
1701762006090,DISLIKE,43,200
1701762006090,LIKE,45,200
1701762006090,DISLIKE,40,200
1701762006090,DISLIKE,45,200
1701762006090,LIKE,43,200
1701762006090,LIKE,42,200
1701762006090,DISLIKE,39,200
1701762006090,DISLIKE,43,200
1701762006090,DISLIKE,42,200
1701762006090,LIKE,42,200
1701762006090,LIKE,40,200
1701762006090,DISLIKE,42,200
1701762006090,DISLIKE,39,200
1701762006090,LIKE,35,200
1701762006090,DISLIKE,38,200
1701762006090,LIKE,38,200
1701762006091,LIKE,37,200
1701762006091,DISLIKE,36,200
1701762006093,DISLIKE,38,200
1701762006093,DISLIKE,39,200
1701762006093,LIKE,39,200
1701762006093,LIKE,42,200
1701762006093,DISLIKE,35,200
1701762006093,DISLIKE,35,200
1701762006093,LIKE,35,200
1701762006094,DISLIKE,36,200
1701762006094,DISLIKE,34,200
1701762006095,LIKE,37,200
1701762006095,DISLIKE,37,200
1701762006095,DISLIKE,37,200
1701762006095,DISLIKE,35,200
1701762006095,DISLIKE,35,200
1701762006098,LIKE,36,200
1701762006098,LIKE,35,200
1701762006098,DISLIKE,35,200
1701762006098,LIKE,35,200
1701762006098,DISLIKE,36,200
1701762006098,LIKE,35,200
1701762006098,LIKE,38,200
1701762006102,LIKE,39,200
1701762006102,LIKE,38,200
1701762006102,DISLIKE,39,200
1701762006102,LIKE,65,200
1701762006114,LIKE,51,200
1701762006114,DISLIKE,51,200
1701762006114,LIKE,50,200
1701762006114,DISLIKE,47,200
1701762006114,DISLIKE,45,200
1701762006114,LIKE,48,200
1701762006114,LIKE,47,200
1701762006114,DISLIKE,47,200
1701762006114,LIKE,46,200
1701762006114,DISLIKE,46,200
1701762006114,DISLIKE,43,200
1701762006114,LIKE,42,200
1701762006114,LIKE,48,200
1701762006114,DISLIKE,42,200
1701762006114,LIKE,51,200
1701762006114,DISLIKE,43,200
1701762006114,DISLIKE,45,200
1701762006118,DISLIKE,80,200
1701762006118,LIKE,28,200
1701762006118,DISLIKE,28,200
1701762006119,LIKE,29,200
1701762006119,LIKE,56,200
1701762006119,LIKE,29,200
1701762006119,LIKE,29,200
1701762006120,LIKE,51,200
1701762006120,DISLIKE,30,200
1701762006120,LIKE,30,200
1701762006120,LIKE,30,200
1701762006120,DISLIKE,30,200
1701762006123,LIKE,51,200
1701762006123,DISLIKE,33,200
1701762006123,LIKE,33,200
1701762006123,LIKE,33,200
1701762006123,LIKE,33,200
1701762006124,LIKE,33,200
1701762006124,LIKE,34,200
1701762006124,DISLIKE,34,200
1701762006125,DISLIKE,34,200
1701762006128,DISLIKE,38,200
1701762006128,DISLIKE,38,200
1701762006128,LIKE,34,200
1701762006128,DISLIKE,35,200
1701762006128,LIKE,33,200
1701762006128,LIKE,35,200
1701762006128,DISLIKE,35,200
1701762006128,LIKE,35,200
1701762006128,LIKE,35,200
1701762006140,LIKE,46,200
1701762006140,LIKE,47,200
1701762006140,LIKE,47,200
1701762006140,LIKE,47,200
1701762006140,LIKE,45,200
1701762006140,DISLIKE,45,200
1701762006140,LIKE,42,200
1701762006140,LIKE,42,200
1701762006141,DISLIKE,43,200
1701762006141,DISLIKE,43,200
1701762006141,DISLIKE,27,200
1701762006141,DISLIKE,43,200
1701762006141,DISLIKE,43,200
1701762006141,DISLIKE,43,200
1701762006141,DISLIKE,27,200
1701762006141,DISLIKE,39,200
1701762006149,DISLIKE,35,200
1701762006150,DISLIKE,36,200
1701762006150,DISLIKE,48,200
1701762006150,LIKE,36,200
1701762006150,DISLIKE,36,200
1701762006150,DISLIKE,36,200
1701762006150,LIKE,36,200
1701762006153,DISLIKE,25,200
1701762006153,DISLIKE,25,200
1701762006153,DISLIKE,25,200
1701762006153,LIKE,25,200
1701762006153,LIKE,25,200
1701762006153,LIKE,25,200
1701762006154,LIKE,61,200
1701762006160,LIKE,32,200
1701762006160,DISLIKE,32,200
1701762006160,DISLIKE,41,200
1701762006160,DISLIKE,41,200
1701762006161,DISLIKE,41,200
1701762006161,LIKE,41,200
1701762006161,DISLIKE,47,200
1701762006161,DISLIKE,41,200
1701762006164,DISLIKE,45,200
1701762006164,LIKE,44,200
1701762006164,DISLIKE,41,200
1701762006164,LIKE,41,200
1701762006164,LIKE,23,200
1701762006164,LIKE,50,200
1701762006166,LIKE,43,200
1701762006166,LIKE,25,200
1701762006166,DISLIKE,26,200
1701762006166,LIKE,46,200
1701762006171,LIKE,43,200
1701762006171,DISLIKE,48,200
1701762006171,LIKE,46,200
1701762006171,LIKE,43,200
1701762006171,DISLIKE,69,200
1701762006171,LIKE,43,200
1701762006171,DISLIKE,43,200
1701762006171,LIKE,46,200
1701762006171,DISLIKE,57,200
1701762006172,DISLIKE,91,200
1701762006172,DISLIKE,52,200
1701762006172,DISLIKE,53,200
1701762006172,LIKE,58,200
1701762006172,LIKE,52,200
1701762006173,DISLIKE,55,200
1701762006174,LIKE,56,200
1701762006174,LIKE,34,200
1701762006174,DISLIKE,34,200
1701762006174,LIKE,56,200
1701762006174,LIKE,55,200
1701762006181,DISLIKE,41,200
1701762006181,LIKE,40,200
1701762006183,LIKE,42,200
1701762006183,LIKE,60,200
1701762006183,DISLIKE,60,200
1701762006183,DISLIKE,43,200
1701762006183,DISLIKE,59,200
1701762006183,DISLIKE,59,200
1701762006184,LIKE,44,200
1701762006190,LIKE,50,200
1701762006190,DISLIKE,67,200
1701762006192,DISLIKE,52,200
1701762006192,DISLIKE,42,200
1701762006192,LIKE,44,200
1701762006193,DISLIKE,53,200
1701762006193,LIKE,45,200
1701762006193,LIKE,45,200
1701762006193,LIKE,45,200
1701762006193,LIKE,45,200
1701762006193,DISLIKE,22,200
1701762006193,LIKE,40,200
1701762006193,DISLIKE,22,200
1701762006193,DISLIKE,43,200
1701762006193,LIKE,43,200
1701762006193,DISLIKE,19,200
1701762006193,DISLIKE,40,200
1701762006194,DISLIKE,20,200
1701762006195,LIKE,34,200
1701762006195,DISLIKE,34,200
1701762006199,DISLIKE,39,200
1701762006200,LIKE,39,200
1701762006200,DISLIKE,36,200
1701762006200,DISLIKE,36,200
1701762006200,LIKE,36,200
1701762006204,LIKE,33,200
1701762006204,LIKE,33,200
1701762006205,DISLIKE,39,200
1701762006205,LIKE,34,200
1701762006205,DISLIKE,41,200
1701762006205,LIKE,34,200
1701762006206,DISLIKE,53,200
1701762006206,DISLIKE,113,200
1701762006206,DISLIKE,52,200
1701762006206,DISLIKE,42,200
1701762006206,LIKE,35,200
1701762006206,LIKE,35,200
1701762006206,DISLIKE,40,200
1701762006207,LIKE,36,200
1701762006207,DISLIKE,41,200
1701762006207,LIKE,35,200
1701762006207,DISLIKE,36,200
1701762006207,LIKE,57,200
1701762006209,LIKE,59,200
1701762006209,LIKE,37,200
1701762006210,DISLIKE,57,200
1701762006210,DISLIKE,39,200
1701762006210,DISLIKE,38,200
1701762006211,LIKE,39,200
1701762006211,DISLIKE,40,200
1701762006211,DISLIKE,38,200
1701762006211,LIKE,58,200
1701762006212,LIKE,39,200
1701762006212,LIKE,40,200
1701762006213,DISLIKE,39,200
1701762006213,LIKE,39,200
1701762006216,LIKE,41,200
1701762006216,LIKE,42,200
1701762006216,LIKE,44,200
1701762006216,LIKE,38,200
1701762006216,DISLIKE,35,200
1701762006216,LIKE,38,200
1701762006216,DISLIKE,33,200
1701762006218,DISLIKE,35,200
1701762006220,LIKE,28,200
1701762006220,DISLIKE,28,200
1701762006220,DISLIKE,36,200
1701762006220,LIKE,37,200
1701762006220,DISLIKE,27,200
1701762006220,DISLIKE,80,200
1701762006220,LIKE,36,200
1701762006220,LIKE,27,200
1701762006223,DISLIKE,33,200
1701762006223,LIKE,30,200
1701762006223,DISLIKE,30,200
1701762006223,DISLIKE,30,200
1701762006223,DISLIKE,30,200
1701762006223,DISLIKE,30,200
1701762006223,LIKE,30,200
1701762006223,LIKE,33,200
1701762006229,LIKE,36,200
1701762006231,LIKE,38,200
1701762006231,DISLIKE,27,200
1701762006231,LIKE,26,200
1701762006231,DISLIKE,36,200
1701762006231,DISLIKE,38,200
1701762006232,DISLIKE,58,200
1701762006232,DISLIKE,28,200
1701762006232,DISLIKE,27,200
1701762006237,DISLIKE,32,200
1701762006241,LIKE,42,200
1701762006241,DISLIKE,35,200
1701762006241,LIKE,35,200
1701762006241,LIKE,35,200
1701762006241,LIKE,35,200
1701762006241,DISLIKE,41,200
1701762006241,DISLIKE,41,200
1701762006241,LIKE,35,200
1701762006241,LIKE,36,200
1701762006242,LIKE,35,200
1701762006242,LIKE,36,200
1701762006242,LIKE,36,200
1701762006242,DISLIKE,35,200
1701762006242,LIKE,35,200
1701762006244,LIKE,44,200
1701762006244,DISLIKE,38,200
1701762006244,DISLIKE,37,200
1701762006244,LIKE,34,200
1701762006244,LIKE,35,200
1701762006244,LIKE,33,200
1701762006244,LIKE,34,200
1701762006244,DISLIKE,35,200
1701762006248,DISLIKE,37,200
1701762006248,DISLIKE,39,200
1701762006248,DISLIKE,37,200
1701762006248,LIKE,35,200
1701762006248,DISLIKE,36,200
1701762006248,DISLIKE,36,200
1701762006249,LIKE,33,200
1701762006249,DISLIKE,36,200
1701762006249,DISLIKE,33,200
1701762006251,LIKE,35,200
1701762006251,DISLIKE,35,200
1701762006251,LIKE,39,200
1701762006251,LIKE,38,200
1701762006251,LIKE,34,200
1701762006251,LIKE,35,200
1701762006251,DISLIKE,35,200
1701762006255,DISLIKE,48,200
1701762006255,DISLIKE,39,200
1701762006255,LIKE,39,200
1701762006255,DISLIKE,39,200
1701762006257,DISLIKE,37,200
1701762006257,DISLIKE,37,200
1701762006257,DISLIKE,34,200
1701762006257,LIKE,37,200
1701762006257,LIKE,51,200
1701762006257,LIKE,37,200
1701762006257,DISLIKE,37,200
1701762006259,LIKE,36,200
1701762006259,DISLIKE,36,200
1701762006259,LIKE,36,200
1701762006259,LIKE,36,200
1701762006259,LIKE,39,200
1701762006259,DISLIKE,39,200
1701762006259,LIKE,36,200
1701762006259,LIKE,36,200
1701762006261,LIKE,38,200
1701762006261,DISLIKE,38,200
1701762006261,DISLIKE,30,200
1701762006261,LIKE,30,200
1701762006261,LIKE,32,200
1701762006263,LIKE,31,200
1701762006263,DISLIKE,34,200
1701762006263,LIKE,34,200
1701762006263,LIKE,34,200
1701762006263,LIKE,34,200
1701762006265,DISLIKE,34,200
1701762006265,LIKE,33,200
1701762006265,DISLIKE,24,200
1701762006265,LIKE,28,200
1701762006265,DISLIKE,24,200
1701762006265,DISLIKE,23,200
1701762006268,LIKE,36,200
1701762006268,LIKE,37,200
1701762006268,LIKE,27,200
1701762006268,DISLIKE,27,200
1701762006268,LIKE,27,200
1701762006268,DISLIKE,26,200
1701762006269,DISLIKE,27,200
1701762006269,DISLIKE,25,200
1701762006269,DISLIKE,28,200
1701762006269,DISLIKE,25,200
1701762006269,LIKE,27,200
1701762006269,LIKE,25,200
1701762006274,DISLIKE,30,200
1701762006274,DISLIKE,33,200
1701762006274,DISLIKE,33,200
1701762006274,LIKE,30,200
1701762006274,DISLIKE,30,200
1701762006274,DISLIKE,30,200
1701762006274,LIKE,26,200
1701762006276,LIKE,28,200
1701762006276,DISLIKE,34,200
1701762006276,LIKE,28,200
1701762006276,DISLIKE,28,200
1701762006276,LIKE,28,200
1701762006276,LIKE,28,200
1701762006277,LIKE,28,200
1701762006277,DISLIKE,28,200
1701762006277,DISLIKE,26,200
1701762006277,DISLIKE,26,200
1701762006277,LIKE,26,200
1701762006278,LIKE,29,200
1701762006280,DISLIKE,29,200
1701762006280,DISLIKE,29,200
1701762006280,DISLIKE,29,200
1701762006282,LIKE,31,200
1701762006282,DISLIKE,27,200
1701762006284,LIKE,27,200
1701762006284,DISLIKE,27,200
1701762006284,LIKE,29,200
1701762006284,DISLIKE,27,200
1701762006284,LIKE,21,200
1701762006284,DISLIKE,25,200
1701762006284,DISLIKE,25,200
1701762006284,DISLIKE,25,200
1701762006284,DISLIKE,27,200
1701762006288,DISLIKE,29,200
1701762006288,LIKE,29,200
1701762006288,DISLIKE,25,200
1701762006288,DISLIKE,27,200
1701762006289,DISLIKE,26,200
1701762006289,LIKE,30,200
1701762006289,LIKE,30,200
1701762006289,DISLIKE,24,200
1701762006289,DISLIKE,30,200
1701762006289,DISLIKE,26,200
1701762006289,LIKE,24,200
1701762006289,LIKE,28,200
1701762006292,LIKE,27,200
1701762006292,DISLIKE,31,200
1701762006292,DISLIKE,29,200
1701762006292,DISLIKE,31,200
1701762006292,DISLIKE,24,200
1701762006292,LIKE,27,200
1701762006292,DISLIKE,23,200
1701762006292,LIKE,23,200
1701762006295,LIKE,26,200
1701762006295,DISLIKE,27,200
1701762006295,DISLIKE,26,200
1701762006295,DISLIKE,27,200
1701762006295,DISLIKE,30,200
1701762006295,DISLIKE,27,200
1701762006297,LIKE,28,200
1701762006297,LIKE,29,200
1701762006297,LIKE,29,200
1701762006298,LIKE,24,200
1701762006298,DISLIKE,24,200
1701762006298,DISLIKE,24,200
1701762006298,DISLIKE,22,200
1701762006301,LIKE,24,200
1701762006301,LIKE,25,200
1701762006302,DISLIKE,26,200
1701762006302,DISLIKE,25,200
1701762006302,LIKE,26,200
1701762006302,DISLIKE,26,200
1701762006302,DISLIKE,25,200
1701762006302,DISLIKE,24,200
1701762006307,LIKE,59,200
1701762006309,LIKE,32,200
1701762006309,LIKE,32,200
1701762006309,LIKE,29,200
1701762006311,LIKE,34,200
1701762006311,LIKE,29,200
1701762006311,LIKE,31,200
1701762006311,LIKE,31,200
1701762006311,LIKE,29,200
1701762006312,LIKE,36,200
1701762006312,LIKE,32,200
1701762006313,DISLIKE,29,200
1701762006313,DISLIKE,31,200
1701762006313,LIKE,35,200
1701762006314,LIKE,30,200
1701762006315,DISLIKE,31,200
1701762006315,LIKE,31,200
1701762006315,DISLIKE,31,200
1701762006316,LIKE,32,200
1701762006316,LIKE,28,200
1701762006320,DISLIKE,32,200
1701762006320,DISLIKE,31,200
1701762006320,DISLIKE,31,200
1701762006320,LIKE,32,200
1701762006320,DISLIKE,31,200
1701762006320,LIKE,61,200
1701762006320,DISLIKE,31,200
1701762006320,DISLIKE,28,200
1701762006320,LIKE,28,200
1701762006326,LIKE,37,200
1701762006326,LIKE,34,200
1701762006326,LIKE,34,200
1701762006326,LIKE,34,200
1701762006326,LIKE,37,200
1701762006326,LIKE,34,200
1701762006326,LIKE,34,200
1701762006326,LIKE,37,200
1701762006326,DISLIKE,34,200
1701762006326,LIKE,37,200
1701762006326,LIKE,32,200
1701762006326,DISLIKE,29,200
1701762006326,LIKE,31,200
1701762006326,DISLIKE,34,200
1701762006326,DISLIKE,31,200
1701762006326,LIKE,31,200
1701762006326,LIKE,28,200
1701762006326,DISLIKE,29,200
1701762006326,DISLIKE,28,200
1701762006332,DISLIKE,31,200
1701762006332,LIKE,30,200
1701762006332,LIKE,30,200
1701762006332,DISLIKE,35,200
1701762006332,LIKE,30,200
1701762006332,DISLIKE,30,200
1701762006332,DISLIKE,30,200
1701762006332,LIKE,30,200
1701762006332,LIKE,30,200
1701762006332,LIKE,30,200
1701762006333,LIKE,92,200
1701762006333,LIKE,26,200
1701762006333,DISLIKE,26,200
1701762006335,DISLIKE,26,200
1701762006335,LIKE,28,200
1701762006335,LIKE,28,200
1701762006335,LIKE,26,200
1701762006335,DISLIKE,26,200
1701762006335,DISLIKE,59,200
1701762006335,DISLIKE,26,200
1701762006335,DISLIKE,24,200
1701762006335,LIKE,26,200
1701762006339,LIKE,27,200
1701762006339,DISLIKE,28,200
1701762006341,DISLIKE,30,200
1701762006346,DISLIKE,33,200
1701762006346,DISLIKE,35,200
1701762006346,DISLIKE,35,200
1701762006346,DISLIKE,34,200
1701762006346,DISLIKE,31,200
1701762006346,LIKE,31,200
1701762006346,LIKE,33,200
1701762006346,DISLIKE,30,200
1701762006346,LIKE,31,200
1701762006346,DISLIKE,32,200
1701762006346,DISLIKE,30,200
1701762006346,LIKE,31,200
1701762006346,LIKE,26,200
1701762006346,LIKE,26,200
1701762006347,DISLIKE,27,200
1701762006348,DISLIKE,22,200
1701762006351,DISLIKE,25,200
1701762006351,LIKE,31,200
1701762006351,DISLIKE,25,200
1701762006351,LIKE,25,200
1701762006351,DISLIKE,25,200
1701762006351,DISLIKE,25,200
1701762006351,DISLIKE,31,200
1701762006352,LIKE,26,200
1701762006352,DISLIKE,26,200
1701762006354,DISLIKE,28,200
1701762006354,DISLIKE,28,200
1701762006354,DISLIKE,34,200
1701762006354,DISLIKE,28,200
1701762006354,LIKE,34,200
1701762006354,LIKE,34,200
1701762006354,LIKE,28,200
1701762006358,DISLIKE,32,200
1701762006358,DISLIKE,32,200
1701762006358,DISLIKE,25,200
1701762006358,LIKE,38,200
1701762006358,LIKE,26,200
1701762006361,LIKE,29,200
1701762006361,DISLIKE,29,200
1701762006361,DISLIKE,35,200
1701762006361,DISLIKE,35,200
1701762006361,DISLIKE,29,200
1701762006361,DISLIKE,29,200
1701762006361,DISLIKE,29,200
1701762006362,LIKE,30,200
1701762006362,LIKE,30,200
1701762006362,DISLIKE,30,200
1701762006363,DISLIKE,104,200
1701762006363,DISLIKE,28,200
1701762006363,LIKE,31,200
1701762006365,DISLIKE,33,200
1701762006365,DISLIKE,32,200
1701762006365,LIKE,30,200
1701762006365,LIKE,39,200
1701762006366,LIKE,31,200
1701762006366,LIKE,34,200
1701762006366,LIKE,31,200
1701762006366,LIKE,77,200
1701762006368,DISLIKE,33,200
1701762006368,DISLIKE,29,200
1701762006368,DISLIKE,33,200
1701762006369,LIKE,23,200
1701762006369,DISLIKE,23,200
1701762006369,DISLIKE,23,200
1701762006369,DISLIKE,23,200
1701762006369,DISLIKE,23,200
1701762006369,LIKE,23,200
1701762006371,LIKE,25,200
1701762006371,LIKE,23,200
1701762006371,LIKE,25,200
1701762006371,DISLIKE,20,200
1701762006371,DISLIKE,25,200
1701762006371,LIKE,25,200
1701762006372,LIKE,21,200
1701762006374,LIKE,26,200
1701762006374,LIKE,28,200
1701762006374,LIKE,23,200
1701762006374,LIKE,23,200
1701762006375,DISLIKE,24,200
1701762006375,LIKE,23,200
1701762006376,LIKE,25,200
1701762006376,LIKE,28,200
1701762006376,LIKE,25,200
1701762006376,DISLIKE,30,200
1701762006376,DISLIKE,24,200
1701762006377,LIKE,23,200
1701762006377,DISLIKE,23,200
1701762006377,DISLIKE,23,200
1701762006378,DISLIKE,24,200
1701762006381,LIKE,27,200
1701762006381,LIKE,27,200
1701762006381,DISLIKE,23,200
1701762006381,LIKE,27,200
1701762006381,LIKE,23,200
1701762006383,DISLIKE,22,200
1701762006383,LIKE,25,200
1701762006383,LIKE,25,200
1701762006383,LIKE,22,200
1701762006383,LIKE,22,200
1701762006383,LIKE,22,200
1701762006384,LIKE,23,200
1701762006384,LIKE,23,200
1701762006384,DISLIKE,26,200
1701762006387,LIKE,26,200
1701762006387,LIKE,25,200
1701762006390,LIKE,27,200
1701762006390,DISLIKE,24,200
1701762006390,DISLIKE,25,200
1701762006390,DISLIKE,28,200
1701762006391,DISLIKE,29,200
1701762006391,DISLIKE,26,200
1701762006391,LIKE,28,200
1701762006391,DISLIKE,28,200
1701762006394,LIKE,29,200
1701762006394,DISLIKE,28,200
1701762006394,LIKE,26,200
1701762006394,DISLIKE,28,200
1701762006396,DISLIKE,84,200
1701762006396,DISLIKE,61,200
1701762006396,LIKE,27,200
1701762006396,DISLIKE,27,200
1701762006396,LIKE,27,200
1701762006396,LIKE,28,200
1701762006396,LIKE,30,200
1701762006396,LIKE,27,200
1701762006396,LIKE,28,200
1701762006398,DISLIKE,27,200
1701762006398,LIKE,30,200
1701762006398,LIKE,27,200
1701762006400,DISLIKE,29,200
1701762006400,DISLIKE,29,200
1701762006400,LIKE,31,200
1701762006400,DISLIKE,29,200
1701762006400,LIKE,29,200
1701762006401,DISLIKE,29,200
1701762006401,DISLIKE,27,200
1701762006401,LIKE,29,200
1701762006401,LIKE,29,200
1701762006402,DISLIKE,28,200
1701762006402,DISLIKE,28,200
1701762006402,LIKE,37,200
1701762006405,LIKE,42,200
1701762006405,DISLIKE,30,200
1701762006405,DISLIKE,29,200
1701762006405,DISLIKE,29,200
1701762006405,LIKE,28,200
1701762006405,DISLIKE,31,200
1701762006405,LIKE,29,200
1701762006406,LIKE,29,200
1701762006406,DISLIKE,29,200
1701762006409,DISLIKE,33,200
1701762006409,LIKE,31,200
1701762006409,LIKE,28,200
1701762006409,LIKE,33,200
1701762006409,LIKE,31,200
1701762006409,LIKE,46,200
1701762006409,DISLIKE,26,200
1701762006411,DISLIKE,28,200
1701762006411,DISLIKE,30,200
1701762006413,LIKE,32,200
1701762006414,DISLIKE,33,200
1701762006414,DISLIKE,31,200
1701762006414,DISLIKE,31,200
1701762006414,DISLIKE,31,200
1701762006414,DISLIKE,33,200
1701762006414,LIKE,31,200
1701762006414,LIKE,33,200
1701762006414,DISLIKE,33,200
1701762006415,DISLIKE,31,200
1701762006415,LIKE,31,200
1701762006416,DISLIKE,32,200
1701762006416,DISLIKE,29,200
1701762006416,LIKE,29,200
1701762006416,DISLIKE,50,200
1701762006418,LIKE,31,200
1701762006418,DISLIKE,31,200
1701762006419,DISLIKE,29,200
1701762006419,DISLIKE,23,200
1701762006419,LIKE,29,200
1701762006423,DISLIKE,32,200
1701762006423,LIKE,29,200
1701762006423,LIKE,32,200
1701762006423,LIKE,32,200
1701762006423,DISLIKE,29,200
1701762006423,LIKE,29,200
1701762006423,DISLIKE,27,200
1701762006424,LIKE,28,200
1701762006424,LIKE,30,200
1701762006424,DISLIKE,28,200
1701762006424,LIKE,26,200
1701762006424,DISLIKE,28,200
1701762006425,DISLIKE,56,200
1701762006425,DISLIKE,31,200
1701762006425,LIKE,44,200
1701762006426,DISLIKE,28,200
1701762006426,DISLIKE,30,200
1701762006426,DISLIKE,28,200
1701762006426,LIKE,26,200
1701762006426,DISLIKE,26,200
1701762006432,LIKE,31,200
1701762006432,DISLIKE,32,200
1701762006432,DISLIKE,31,200
1701762006432,LIKE,31,200
1701762006432,DISLIKE,30,200
1701762006432,DISLIKE,31,200
1701762006432,LIKE,27,200
1701762006432,LIKE,30,200
1701762006432,LIKE,27,200
1701762006433,DISLIKE,28,200
1701762006433,LIKE,22,200
1701762006433,LIKE,24,200
1701762006433,DISLIKE,37,200
1701762006433,LIKE,24,200
1701762006435,DISLIKE,30,200
1701762006435,DISLIKE,26,200
1701762006436,LIKE,27,200
1701762006436,LIKE,30,200
1701762006436,DISLIKE,27,200
1701762006436,DISLIKE,30,200
1701762006437,DISLIKE,28,200
1701762006437,LIKE,28,200
1701762006438,DISLIKE,29,200
1701762006439,DISLIKE,26,200
1701762006441,LIKE,36,200
1701762006441,LIKE,27,200
1701762006441,LIKE,25,200
1701762006441,LIKE,28,200
1701762006446,DISLIKE,32,200
1701762006446,DISLIKE,30,200
1701762006446,LIKE,32,200
1701762006447,DISLIKE,32,200
1701762006447,DISLIKE,28,200
1701762006447,LIKE,31,200
1701762006447,LIKE,33,200
1701762006447,LIKE,78,200
1701762006447,DISLIKE,42,200
1701762006447,DISLIKE,38,200
1701762006447,DISLIKE,33,200
1701762006447,DISLIKE,23,200
1701762006447,DISLIKE,24,200
1701762006447,LIKE,29,200
1701762006447,DISLIKE,24,200
1701762006449,LIKE,26,200
1701762006449,DISLIKE,26,200
1701762006449,DISLIKE,25,200
1701762006452,DISLIKE,29,200
1701762006452,LIKE,29,200
1701762006452,LIKE,29,200
1701762006452,DISLIKE,34,200
1701762006452,LIKE,28,200
1701762006452,LIKE,27,200
1701762006452,LIKE,36,200
1701762006459,DISLIKE,35,200
1701762006459,LIKE,35,200
1701762006459,LIKE,35,200
1701762006459,DISLIKE,33,200
1701762006459,LIKE,27,200
1701762006459,DISLIKE,26,200
1701762006459,DISLIKE,27,200
1701762006459,LIKE,33,200
1701762006463,LIKE,30,200
1701762006463,DISLIKE,31,200
1701762006464,LIKE,32,200
1701762006464,DISLIKE,28,200
1701762006464,LIKE,32,200
1701762006464,LIKE,38,200
1701762006464,LIKE,32,200
1701762006464,LIKE,31,200
1701762006464,LIKE,32,200
1701762006464,DISLIKE,32,200
1701762006466,LIKE,30,200
1701762006468,DISLIKE,43,200
1701762006468,DISLIKE,36,200
1701762006468,LIKE,32,200
1701762006468,DISLIKE,32,200
1701762006468,LIKE,33,200
1701762006468,DISLIKE,36,200
1701762006468,DISLIKE,35,200
1701762006468,LIKE,33,200
1701762006469,DISLIKE,32,200
1701762006470,LIKE,29,200
1701762006476,LIKE,38,200
1701762006476,LIKE,38,200
1701762006476,DISLIKE,35,200
1701762006476,DISLIKE,43,200
1701762006476,LIKE,38,200
1701762006476,LIKE,30,200
1701762006476,DISLIKE,35,200
1701762006476,LIKE,30,200
1701762006476,DISLIKE,35,200
1701762006476,LIKE,37,200
1701762006476,DISLIKE,35,200
1701762006476,LIKE,30,200
1701762006476,DISLIKE,30,200
1701762006476,LIKE,29,200
1701762006476,LIKE,29,200
1701762006476,LIKE,29,200
1701762006477,LIKE,30,200
1701762006477,DISLIKE,30,200
1701762006481,DISLIKE,34,200
1701762006481,LIKE,34,200
1701762006481,DISLIKE,32,200
1701762006481,LIKE,34,200
1701762006481,DISLIKE,34,200
1701762006481,LIKE,32,200
1701762006481,LIKE,34,200
1701762006481,DISLIKE,72,200
1701762006482,LIKE,35,200
1701762006482,LIKE,35,200
1701762006482,LIKE,35,200
1701762006482,DISLIKE,30,200
1701762006482,LIKE,30,200
1701762006482,DISLIKE,30,200
1701762006482,DISLIKE,30,200
1701762006489,DISLIKE,37,200
1701762006489,DISLIKE,30,200
1701762006489,LIKE,40,200
1701762006489,LIKE,37,200
1701762006489,DISLIKE,37,200
1701762006492,LIKE,40,200
1701762006492,LIKE,33,200
1701762006492,DISLIKE,33,200
1701762006492,LIKE,33,200
1701762006495,DISLIKE,36,200
1701762006495,LIKE,36,200
1701762006495,LIKE,36,200
1701762006495,LIKE,36,200
1701762006495,DISLIKE,36,200
1701762006495,DISLIKE,32,200
1701762006495,DISLIKE,31,200
1701762006500,LIKE,37,200
1701762006502,DISLIKE,38,200
1701762006502,DISLIKE,38,200
1701762006504,DISLIKE,40,200
1701762006504,DISLIKE,40,200
1701762006504,LIKE,41,200
1701762006504,DISLIKE,40,200
1701762006504,DISLIKE,38,200
1701762006504,DISLIKE,36,200
1701762006504,LIKE,38,200
1701762006504,LIKE,36,200
1701762006505,LIKE,37,200
1701762006507,DISLIKE,39,200
1701762006507,LIKE,39,200
1701762006507,LIKE,39,200
1701762006507,DISLIKE,39,200
1701762006507,LIKE,38,200
1701762006507,DISLIKE,37,200
1701762006513,LIKE,44,200
1701762006513,LIKE,37,200
1701762006513,DISLIKE,37,200
1701762006513,DISLIKE,37,200
1701762006513,DISLIKE,37,200
1701762006513,DISLIKE,37,200
1701762006513,DISLIKE,37,200
1701762006513,DISLIKE,37,200
1701762006513,DISLIKE,37,200
1701762006513,LIKE,37,200
1701762006513,LIKE,36,200
1701762006513,DISLIKE,36,200
1701762006513,LIKE,37,200
1701762006516,LIKE,39,200
1701762006516,LIKE,39,200
1701762006516,DISLIKE,40,200
1701762006516,LIKE,35,200
1701762006516,DISLIKE,35,200
1701762006516,LIKE,35,200
1701762006516,DISLIKE,40,200
1701762006518,DISLIKE,37,200
1701762006518,DISLIKE,36,200
1701762006518,DISLIKE,37,200
1701762006518,DISLIKE,37,200
1701762006518,LIKE,37,200
1701762006520,LIKE,38,200
1701762006520,DISLIKE,38,200
1701762006520,LIKE,39,200
1701762006520,LIKE,38,200
1701762006520,LIKE,38,200
